date,ticker,title,sentiment_label,sentiment_score,sentiment_confidence
2026-02-11,QQQ,"Economic Observer, Reporter Qian Yujuan In September 2025, a CCTV News broadcast featured a report on intelligent computing centers. For one second, the screen lingered on a performance comparison chart between domestic chips and NVIDIA's high-end hardware. Industry insiders with keen eyes quickly recognized that the domestic chip was PingTouGe Semiconductor Co., Ltd.'s (hereinafter referred to as ""PingTouGe"") previously undisclosed PPU (Parallel Processing Unit). That single second ended years of covert development for PingTouGe's PPU. PingTouGe is an independently operated chip company under Alibaba. By January 29, 2026, PingTouGe's official website had launched its high-end AI chip, the ""Zhenwu 810E."" Economic Observer reporters learned that the company is also planning the launch of a new AI chip. Unlike previous models confined to PowerPoint presentations or internal labs, the ""Zhenwu 810E"" directly competes with NVIDIA's H20 in performance. It made an immediate impact by announcing shipment volumes already reaching hundreds of thousands of units. Throughout 2025, industry giants made significant strides in AI chips: Tencent-backed Suyuan Technology completed its IPO advisory process, while Baidu announced its Kunlun chip had filed for listing on the Hong Kong Stock Exchange. With favorable winds blowing in both sales and capital markets, rumors of PingTouGe pursuing an IPO spread rapidly. A senior architect close to PingTouGe described how the industry previously viewed the unit as Alibaba's cost center. A successful IPO could demonstrate its transformation into a profit center. The Quest for Computing Freedom Ding Xianfeng, former head of Alibaba's chip strategy group, explained that the company's chip development strategy wasn't born from a sudden brainstorm but stemmed from an urgent need for computing freedom. As a giant with massive e-commerce, search, advertising, and cloud service ecosystems, Alibaba has long faced pressure from dense inference demands and extreme cost sensitivity. Google's precedent of developing its own TPU (a specialized chip for AI computing scenarios) showed tech giants like Alibaba a viable path. Google launched its TPU development project in 2015, deploying the chip within a year. Starting with first-generation support for Google Translate and select search functions, subsequent iterations gradually evolved into the foundation of Google's AI infrastructure. Google progressively opened TPUs to cloud customers, unlocking commercial market opportunities. ""Alibaba's strategy for cloud computing chips follows identical logic."" ""As noted by the aforementioned AI chip industry insider, Google spared no expense in developing specialized chips to support its massive search and deep learning demands. Such high-risk strategic decisions are feasible only for major players. When Alibaba established the DAMO Academy in 2017, it announced a three-year investment of 100 billion yuan into fundamental scientific research encompassing quantum computing, machine learning, natural language processing, and chip technology. In April 2018, Alibaba acquired Zhongtian Microelectronics Co., Ltd., integrating its chip development operations with the DAMO Academy. Months later, at the Cloud Computing Conference, Alibaba founder Jack Ma made his final appearance as Chairman of the Board, and PingTouGe was officially launched. As another technology company incubated within Alibaba beyond Alibaba Cloud, PingTouGe emphasized independent operations from its inception, structurally affiliated with the DAMO Academy. After integrating the Zhongtianwei team, the company primarily focused on developing cloud-integrated chips. Ding Xianfeng explained that DAMO Academy initially invested in IoT chip development before shifting to ""large-scale chips""—server chips—gradually splitting PingTouGe and ""Sweeping Monk"" into two distinct teams: the former developing cloud computing chips in Shanghai, while the latter researched RISC-V processor chips like XuanTie in Hangzhou. According to Economic Observer, following the 2023 organizational restructuring, PingTouGe's sole shareholder changed from Alibaba DAMO Academy (Hangzhou) Technology Co., Ltd. to PingTouGe (Shanghai) Technology Co., Ltd., established on December 28, 2023. At the 2019 Yunqi Conference, PingTouGe unveiled its first self-developed AI chip, the Henguang 800. ""It took only a year and a half from design to tape-out,"" a PingTouGe employee told reporters. At the time, influenced by the international situation, the team—which had emphasized ""stability"" as its top priority—was forced to accelerate. Beyond geopolitical constraints and supply chain risks, the AI wave was also surging from overseas into China. In 2020, on the eve of ChatGPT igniting the large model craze, PingTouGe quietly launched its PPU development. Dubbed ""Zhenwu 810E,"" this chip directly rivals Nvidia's H20 in performance. Industry insiders revealed that developing a PPU typically takes 1-2 years from design to tape-out, followed by challenges in iterative optimization and achieving hardware-software synergy. Many of our projects operate 'underwater'—the public knows we're developing (AI chips) but remains unaware of our progress,"" revealed a PingTouGe employee. The PPU chip's first public appearance occurred in September 2025 during a one-second segment on CCTV's News Broadcast. A report on China Unicom's Sanjiangyuan Green Power Intelligent Computing Center showcased a comparison between domestic high-performance chips and NVIDIA's premium offerings. This unexpected appearance ended years of secrecy surrounding PingTouGe's PPU development. Unlike general-purpose CPUs or GPUs, PPU chips are commonly used in cloud computing and AI inference scenarios. While still developing in terms of power consumption and interconnect bandwidth, PingTouGe's PPU chip has already secured its entry ticket to compete head-to-head with industry giants in terms of graphics memory and interface specifications. The ""Zhenwu 810E"" employs a self-developed parallel computing architecture, featuring 96GB of HBM2e memory and inter-chip interconnect bandwidth reaching 700GB/s. It is applied in AI training, inference, and autonomous driving domains. For a long time, it was an industry consensus that without NVIDIA chips, it was impossible to train ultra-large parameter models. Against the backdrop of the AI model training and application race, while most companies rely on external chip suppliers, Alibaba has its own dedicated AI chip provider—PingTouGe. ""For years, PingTouGe has functioned like Alibaba's internal workshop,"" revealed an industry insider. ""A chip manufacturer's chips are often pre-ordered by a major tech giant, while PingTouGe's chips are first supplied to Alibaba. This approach not only minimizes costs but also allows for optimization tailored to Alibaba's specific applications, resulting in superior performance compared to externally procured chips,"" revealed an AI chip industry insider. ""The first step for a major tech company developing its own chips is always to do the math."" As explained by the aforementioned senior architect, Alibaba incubated PingTouGe's self-developed chips primarily for low-cost internal supply and ecosystem licensing. For an extended period, PingTouGe's chips like the Yitian 710 and Hanguang 800 were absorbed internally by Alibaba, leading outsiders to view PingTouGe as Alibaba Cloud's ""private kitchen."" An Alibaba Cloud sales representative disclosed that even before the ""Zhenwu 810E"" was unveiled, downstream automotive supply chain managers frequently inquired whether bundled cloud services included PingTouGe's PPU chips. While most domestic AI chip manufacturers still report shipments in the tens of thousands and often remain tight-lipped about actual sales figures, the Zhenwu 810E series has already achieved shipments in the hundreds of thousands. Its external customer base now exceeds 400 companies, including State Grid, XPeng Motors, and Sina Weibo. An infrastructure manager at an automaker revealed that while NVIDIA's computing cards offer superior performance, they are ""expensive and hard to obtain."" He stated, ""We need a stable alternative with large-scale deployment cases and a software stack that can be quickly adopted."" In his view, PingTouGe's ""cloud-chip integration"" service backed by Alibaba Cloud offers exceptional value, reducing the cost for automakers to migrate algorithms. An Alibaba Cloud sales representative noted that many social platforms' large-scale recommendation algorithms originally ""ran"" on the cloud. Deutero's ""Zhenwu"" series PPUs, deployed as server chips, can reduce inference costs by over 20%. ""Other brands have to 'knock on doors' for trial use after tape-out. Deutero, backed by Alibaba Cloud serving 5 million customers, comes with built-in application scenarios."" The Joys and Challenges of Independent Existence In January 2026, news that Alibaba intended to push for PingTouGe's independent listing sent shockwaves through the market, causing Alibaba's US-listed shares to surge. The signals had been emerging for some time. In the spring of 2025, Jack Ma coined the term ""TongYunGe"" to encapsulate Alibaba's AI strategy, with the company's Tongyi Lab, Alibaba Cloud, and PingTouGe forming a full-stack architecture of ""large models + cloud + chips."" In 2025, Alibaba's management announced a 380 billion yuan investment in AI development. While specific funding for in-house AI chips remains undisclosed, PingTouGe's elevated strategic status may signal its independent push into China's AI computing market. The aforementioned senior architect views the day ""Zhenwu 810E"" was quietly listed online as a historical turning point: Pingtougege no longer content to operate behind the scenes, it has both revealed its chip sales ambitions and showcased its commercial achievements, signaling its intent to carve out an independent path. Third-party research firm Bernstein Research predicts NVIDIA will lead the market with a 40% share by 2025. A significant shift is expected in 2026: Chinese domestic manufacturers will see substantial growth in market share, with Huawei potentially becoming dominant, while PingTouGe is projected to rank fifth with approximately 5% market share. Amid the current surge in computing power demand, AI chip manufacturers including PingTouGe are reaping the dividends of the domestic substitution era. ""We still face the reality of constrained access to advanced manufacturing processes,"" stated the aforementioned PingTouGe employee, echoing a widespread anxiety. In his view, the secondary market's primary concern is whether PingTouGe can effectively tell its capital story by building an ecosystem through its PPU parallel computing architecture design, thereby securing sufficient room for survival.",bullish,0.535416916012764,0.5726935863494873
2026-02-11,SPY,"Economic Observer, Reporter Qian Yujuan In September 2025, a CCTV News broadcast featured a report on intelligent computing centers. For one second, the screen lingered on a performance comparison chart between domestic chips and NVIDIA's high-end hardware. Industry insiders with keen eyes quickly recognized that the domestic chip was PingTouGe Semiconductor Co., Ltd.'s (hereinafter referred to as ""PingTouGe"") previously undisclosed PPU (Parallel Processing Unit). That single second ended years of covert development for PingTouGe's PPU. PingTouGe is an independently operated chip company under Alibaba. By January 29, 2026, PingTouGe's official website had launched its high-end AI chip, the ""Zhenwu 810E."" Economic Observer reporters learned that the company is also planning the launch of a new AI chip. Unlike previous models confined to PowerPoint presentations or internal labs, the ""Zhenwu 810E"" directly competes with NVIDIA's H20 in performance. It made an immediate impact by announcing shipment volumes already reaching hundreds of thousands of units. Throughout 2025, industry giants made significant strides in AI chips: Tencent-backed Suyuan Technology completed its IPO advisory process, while Baidu announced its Kunlun chip had filed for listing on the Hong Kong Stock Exchange. With favorable winds blowing in both sales and capital markets, rumors of PingTouGe pursuing an IPO spread rapidly. A senior architect close to PingTouGe described how the industry previously viewed the unit as Alibaba's cost center. A successful IPO could demonstrate its transformation into a profit center. The Quest for Computing Freedom Ding Xianfeng, former head of Alibaba's chip strategy group, explained that the company's chip development strategy wasn't born from a sudden brainstorm but stemmed from an urgent need for computing freedom. As a giant with massive e-commerce, search, advertising, and cloud service ecosystems, Alibaba has long faced pressure from dense inference demands and extreme cost sensitivity. Google's precedent of developing its own TPU (a specialized chip for AI computing scenarios) showed tech giants like Alibaba a viable path. Google launched its TPU development project in 2015, deploying the chip within a year. Starting with first-generation support for Google Translate and select search functions, subsequent iterations gradually evolved into the foundation of Google's AI infrastructure. Google progressively opened TPUs to cloud customers, unlocking commercial market opportunities. ""Alibaba's strategy for cloud computing chips follows identical logic."" ""As noted by the aforementioned AI chip industry insider, Google spared no expense in developing specialized chips to support its massive search and deep learning demands. Such high-risk strategic decisions are feasible only for major players. When Alibaba established the DAMO Academy in 2017, it announced a three-year investment of 100 billion yuan into fundamental scientific research encompassing quantum computing, machine learning, natural language processing, and chip technology. In April 2018, Alibaba acquired Zhongtian Microelectronics Co., Ltd., integrating its chip development operations with the DAMO Academy. Months later, at the Cloud Computing Conference, Alibaba founder Jack Ma made his final appearance as Chairman of the Board, and PingTouGe was officially launched. As another technology company incubated within Alibaba beyond Alibaba Cloud, PingTouGe emphasized independent operations from its inception, structurally affiliated with the DAMO Academy. After integrating the Zhongtianwei team, the company primarily focused on developing cloud-integrated chips. Ding Xianfeng explained that DAMO Academy initially invested in IoT chip development before shifting to ""large-scale chips""—server chips—gradually splitting PingTouGe and ""Sweeping Monk"" into two distinct teams: the former developing cloud computing chips in Shanghai, while the latter researched RISC-V processor chips like XuanTie in Hangzhou. According to Economic Observer, following the 2023 organizational restructuring, PingTouGe's sole shareholder changed from Alibaba DAMO Academy (Hangzhou) Technology Co., Ltd. to PingTouGe (Shanghai) Technology Co., Ltd., established on December 28, 2023. At the 2019 Yunqi Conference, PingTouGe unveiled its first self-developed AI chip, the Henguang 800. ""It took only a year and a half from design to tape-out,"" a PingTouGe employee told reporters. At the time, influenced by the international situation, the team—which had emphasized ""stability"" as its top priority—was forced to accelerate. Beyond geopolitical constraints and supply chain risks, the AI wave was also surging from overseas into China. In 2020, on the eve of ChatGPT igniting the large model craze, PingTouGe quietly launched its PPU development. Dubbed ""Zhenwu 810E,"" this chip directly rivals Nvidia's H20 in performance. Industry insiders revealed that developing a PPU typically takes 1-2 years from design to tape-out, followed by challenges in iterative optimization and achieving hardware-software synergy. Many of our projects operate 'underwater'—the public knows we're developing (AI chips) but remains unaware of our progress,"" revealed a PingTouGe employee. The PPU chip's first public appearance occurred in September 2025 during a one-second segment on CCTV's News Broadcast. A report on China Unicom's Sanjiangyuan Green Power Intelligent Computing Center showcased a comparison between domestic high-performance chips and NVIDIA's premium offerings. This unexpected appearance ended years of secrecy surrounding PingTouGe's PPU development. Unlike general-purpose CPUs or GPUs, PPU chips are commonly used in cloud computing and AI inference scenarios. While still developing in terms of power consumption and interconnect bandwidth, PingTouGe's PPU chip has already secured its entry ticket to compete head-to-head with industry giants in terms of graphics memory and interface specifications. The ""Zhenwu 810E"" employs a self-developed parallel computing architecture, featuring 96GB of HBM2e memory and inter-chip interconnect bandwidth reaching 700GB/s. It is applied in AI training, inference, and autonomous driving domains. For a long time, it was an industry consensus that without NVIDIA chips, it was impossible to train ultra-large parameter models. Against the backdrop of the AI model training and application race, while most companies rely on external chip suppliers, Alibaba has its own dedicated AI chip provider—PingTouGe. ""For years, PingTouGe has functioned like Alibaba's internal workshop,"" revealed an industry insider. ""A chip manufacturer's chips are often pre-ordered by a major tech giant, while PingTouGe's chips are first supplied to Alibaba. This approach not only minimizes costs but also allows for optimization tailored to Alibaba's specific applications, resulting in superior performance compared to externally procured chips,"" revealed an AI chip industry insider. ""The first step for a major tech company developing its own chips is always to do the math."" As explained by the aforementioned senior architect, Alibaba incubated PingTouGe's self-developed chips primarily for low-cost internal supply and ecosystem licensing. For an extended period, PingTouGe's chips like the Yitian 710 and Hanguang 800 were absorbed internally by Alibaba, leading outsiders to view PingTouGe as Alibaba Cloud's ""private kitchen."" An Alibaba Cloud sales representative disclosed that even before the ""Zhenwu 810E"" was unveiled, downstream automotive supply chain managers frequently inquired whether bundled cloud services included PingTouGe's PPU chips. While most domestic AI chip manufacturers still report shipments in the tens of thousands and often remain tight-lipped about actual sales figures, the Zhenwu 810E series has already achieved shipments in the hundreds of thousands. Its external customer base now exceeds 400 companies, including State Grid, XPeng Motors, and Sina Weibo. An infrastructure manager at an automaker revealed that while NVIDIA's computing cards offer superior performance, they are ""expensive and hard to obtain."" He stated, ""We need a stable alternative with large-scale deployment cases and a software stack that can be quickly adopted."" In his view, PingTouGe's ""cloud-chip integration"" service backed by Alibaba Cloud offers exceptional value, reducing the cost for automakers to migrate algorithms. An Alibaba Cloud sales representative noted that many social platforms' large-scale recommendation algorithms originally ""ran"" on the cloud. Deutero's ""Zhenwu"" series PPUs, deployed as server chips, can reduce inference costs by over 20%. ""Other brands have to 'knock on doors' for trial use after tape-out. Deutero, backed by Alibaba Cloud serving 5 million customers, comes with built-in application scenarios."" The Joys and Challenges of Independent Existence In January 2026, news that Alibaba intended to push for PingTouGe's independent listing sent shockwaves through the market, causing Alibaba's US-listed shares to surge. The signals had been emerging for some time. In the spring of 2025, Jack Ma coined the term ""TongYunGe"" to encapsulate Alibaba's AI strategy, with the company's Tongyi Lab, Alibaba Cloud, and PingTouGe forming a full-stack architecture of ""large models + cloud + chips."" In 2025, Alibaba's management announced a 380 billion yuan investment in AI development. While specific funding for in-house AI chips remains undisclosed, PingTouGe's elevated strategic status may signal its independent push into China's AI computing market. The aforementioned senior architect views the day ""Zhenwu 810E"" was quietly listed online as a historical turning point: Pingtougege no longer content to operate behind the scenes, it has both revealed its chip sales ambitions and showcased its commercial achievements, signaling its intent to carve out an independent path. Third-party research firm Bernstein Research predicts NVIDIA will lead the market with a 40% share by 2025. A significant shift is expected in 2026: Chinese domestic manufacturers will see substantial growth in market share, with Huawei potentially becoming dominant, while PingTouGe is projected to rank fifth with approximately 5% market share. Amid the current surge in computing power demand, AI chip manufacturers including PingTouGe are reaping the dividends of the domestic substitution era. ""We still face the reality of constrained access to advanced manufacturing processes,"" stated the aforementioned PingTouGe employee, echoing a widespread anxiety. In his view, the secondary market's primary concern is whether PingTouGe can effectively tell its capital story by building an ecosystem through its PPU parallel computing architecture design, thereby securing sufficient room for survival.",bullish,0.535416916012764,0.5726935863494873
2026-02-11,GLD,Xi visita a residentes de Beijing previo a la Fiesta de la Primavera y transmite sus mejores deseos a todos los chinos,neutral,0.06596342101693153,0.8877230286598206
2026-02-11,QQQ,Xi visita a residentes de Beijing previo a la Fiesta de la Primavera y transmite sus mejores deseos a todos los chinos,neutral,0.06596342101693153,0.8877230286598206
2026-02-11,SPY,Xi visita a residentes de Beijing previo a la Fiesta de la Primavera y transmite sus mejores deseos a todos los chinos,neutral,0.06596342101693153,0.8877230286598206
2026-02-11,GLD,"Xi visits people in Beijing ahead of Spring Festival, extends greetings to all Chinese",neutral,0.020124591886997223,0.9236658811569214
2026-02-11,QQQ,"Xi visits people in Beijing ahead of Spring Festival, extends greetings to all Chinese",neutral,0.020124591886997223,0.9236658811569214
2026-02-11,SPY,"Xi visits people in Beijing ahead of Spring Festival, extends greetings to all Chinese",neutral,0.020124591886997223,0.9236658811569214
2026-02-11,GLD,Frustrating the Fait Accompli: How Rocket Artillery Changes the Taiwan Situation,neutral,0.4604217931628227,0.504761815071106
2026-02-11,QQQ,Frustrating the Fait Accompli: How Rocket Artillery Changes the Taiwan Situation,neutral,0.4604217931628227,0.504761815071106
2026-02-11,SPY,Frustrating the Fait Accompli: How Rocket Artillery Changes the Taiwan Situation,neutral,0.4604217931628227,0.504761815071106
2026-02-11,GLD,Will the new High Seas Treaty open a fresh front line in South China Sea disputes?,neutral,0.3984188996255398,0.5730125308036804
2026-02-11,QQQ,Will the new High Seas Treaty open a fresh front line in South China Sea disputes?,neutral,0.3984188996255398,0.5730125308036804
2026-02-11,SPY,Will the new High Seas Treaty open a fresh front line in South China Sea disputes?,neutral,0.3984188996255398,0.5730125308036804
2026-02-11,GLD,Made in Brazil for China,neutral,0.2927235346287489,0.6719873547554016
2026-02-11,QQQ,Made in Brazil for China,neutral,0.2927235346287489,0.6719873547554016
2026-02-11,SPY,Made in Brazil for China,neutral,0.2927235346287489,0.6719873547554016
2026-02-11,GLD,Will the new High Seas Treaty open a fresh front line in South China Sea disputes?,neutral,0.23153390269726515,0.7457806468009949
2026-02-11,QQQ,Will the new High Seas Treaty open a fresh front line in South China Sea disputes?,neutral,0.23153390269726515,0.7457806468009949
2026-02-11,SPY,Will the new High Seas Treaty open a fresh front line in South China Sea disputes?,neutral,0.23153390269726515,0.7457806468009949
2026-02-11,GLD,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.14291627518832684,0.815276026725769
2026-02-11,QQQ,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.14291627518832684,0.815276026725769
2026-02-11,SPY,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.14291627518832684,0.815276026725769
2026-02-11,GLD,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,QQQ,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,SPY,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,GLD,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,QQQ,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,SPY,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,GLD,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,QQQ,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,SPY,Global Times: Chinese values embodied in Spring Festival carry profound practical significance today: Australian sinologist,neutral,0.20477774366736412,0.7677638530731201
2026-02-11,GLD,How to read China's diplomatic surge in 2026?,bullish,0.49487052112817764,0.5138397216796875
2026-02-11,QQQ,How to read China's diplomatic surge in 2026?,bullish,0.49487052112817764,0.5138397216796875
2026-02-11,SPY,How to read China's diplomatic surge in 2026?,bullish,0.49487052112817764,0.5138397216796875
2026-02-11,GLD,Xiplomacy: How to read China's diplomatic surge in 2026?,bullish,0.49487052112817764,0.5138397216796875
2026-02-11,QQQ,Xiplomacy: How to read China's diplomatic surge in 2026?,bullish,0.49487052112817764,0.5138397216796875
2026-02-11,SPY,Xiplomacy: How to read China's diplomatic surge in 2026?,bullish,0.49487052112817764,0.5138397216796875
2026-02-11,GLD,"Now Available! ""Maritime Gray Zone Operations: Challenges & Countermeasures in the Indo-Pacific"" -- Download Open Access Version Here!",neutral,-0.24484756030142307,0.6935548186302185
2026-02-11,QQQ,"Now Available! ""Maritime Gray Zone Operations: Challenges & Countermeasures in the Indo-Pacific"" -- Download Open Access Version Here!",neutral,-0.24484756030142307,0.6935548186302185
2026-02-11,SPY,"Now Available! ""Maritime Gray Zone Operations: Challenges & Countermeasures in the Indo-Pacific"" -- Download Open Access Version Here!",neutral,-0.24484756030142307,0.6935548186302185
2026-02-11,EWA,"How China's ""soft power"" is expanding its influence in the Balkans",neutral,0.2658312153071165,0.7115753293037415
2026-02-11,GLD,"How China's ""soft power"" is expanding its influence in the Balkans",neutral,0.2658312153071165,0.7115753293037415
2026-02-11,QQQ,"How China's ""soft power"" is expanding its influence in the Balkans",neutral,0.2658312153071165,0.7115753293037415
2026-02-11,SPY,"How China's ""soft power"" is expanding its influence in the Balkans",neutral,0.2658312153071165,0.7115753293037415
2026-02-11,^AXJO,"How China's ""soft power"" is expanding its influence in the Balkans",neutral,0.2658312153071165,0.7115753293037415
2026-02-11,GLD,How U.S.-China Strategic Competition is Reshaping Economic Statecraft,bearish,-0.8604881893843412,0.8863744735717773
2026-02-11,QQQ,How U.S.-China Strategic Competition is Reshaping Economic Statecraft,bearish,-0.8604881893843412,0.8863744735717773
2026-02-11,SPY,How U.S.-China Strategic Competition is Reshaping Economic Statecraft,bearish,-0.8604881893843412,0.8863744735717773
2026-02-11,GLD,"Western leaders step up diplomatic, economic engagements with China amid global uncertainty",neutral,0.12840333860367537,0.8409921526908875
2026-02-11,QQQ,"Western leaders step up diplomatic, economic engagements with China amid global uncertainty",neutral,0.12840333860367537,0.8409921526908875
2026-02-11,SPY,"Western leaders step up diplomatic, economic engagements with China amid global uncertainty",neutral,0.12840333860367537,0.8409921526908875
2026-02-11,GLD,La industria china de IA parece imparable en la carrera por superar a sus rivales estadounidenses. ¿Pero lo es? | CNN,neutral,0.31013743951916695,0.5763028860092163
2026-02-11,QQQ,La industria china de IA parece imparable en la carrera por superar a sus rivales estadounidenses. ¿Pero lo es? | CNN,neutral,0.31013743951916695,0.5763028860092163
2026-02-11,SPY,La industria china de IA parece imparable en la carrera por superar a sus rivales estadounidenses. ¿Pero lo es? | CNN,neutral,0.31013743951916695,0.5763028860092163
2026-02-11,QQQ,PRR15 suppresses renal cell carcinoma progression via the NF-κB/FDX1 axis to induce cuproptosis and mitochondrial dysfunction - Oncogene,neutral,0.14916253834962845,0.7982290983200073
2026-02-11,GLD,Celebrating The 55th Anniversary Of China-Nigeria Diplomatic Relations And Forging A New Chapter Of A Shared Future,bullish,0.8607936706393957,0.8740606904029846
2026-02-11,QQQ,Celebrating The 55th Anniversary Of China-Nigeria Diplomatic Relations And Forging A New Chapter Of A Shared Future,bullish,0.8607936706393957,0.8740606904029846
2026-02-11,SPY,Celebrating The 55th Anniversary Of China-Nigeria Diplomatic Relations And Forging A New Chapter Of A Shared Future,bullish,0.8607936706393957,0.8740606904029846
2026-02-11,GLD,"Celebrating China-Nigeria Relations 55th Anniversary, Forging A Shared Future - News Agency Of Nigeria",bullish,0.8271738672628999,0.8401397466659546
2026-02-11,QQQ,"Celebrating China-Nigeria Relations 55th Anniversary, Forging A Shared Future - News Agency Of Nigeria",bullish,0.8271738672628999,0.8401397466659546
2026-02-11,SPY,"Celebrating China-Nigeria Relations 55th Anniversary, Forging A Shared Future - News Agency Of Nigeria",bullish,0.8271738672628999,0.8401397466659546
2026-02-11,GLD,"Foreign Ministry Spokesperson Lin Jian's Regular Press Conference on February 10, 2026",neutral,0.0387241393327713,0.9273794293403625
2026-02-11,QQQ,"Foreign Ministry Spokesperson Lin Jian's Regular Press Conference on February 10, 2026",neutral,0.0387241393327713,0.9273794293403625
2026-02-11,SPY,"Foreign Ministry Spokesperson Lin Jian's Regular Press Conference on February 10, 2026",neutral,0.0387241393327713,0.9273794293403625
2026-02-11,GLD,The China Collapse That Wasn't - Conservative Angle,neutral,-0.33054062351584435,0.5883349776268005
2026-02-11,QQQ,The China Collapse That Wasn't - Conservative Angle,neutral,-0.33054062351584435,0.5883349776268005
2026-02-11,SPY,The China Collapse That Wasn't - Conservative Angle,neutral,-0.33054062351584435,0.5883349776268005
2026-02-11,GLD,The China Collapse That Wasn't,neutral,-0.33054062351584435,0.5883349776268005
2026-02-11,QQQ,The China Collapse That Wasn't,neutral,-0.33054062351584435,0.5883349776268005
2026-02-11,SPY,The China Collapse That Wasn't,neutral,-0.33054062351584435,0.5883349776268005
2026-02-11,GLD,Samsung Galaxy S25 im Check: Wie viel Zukunft steckt im neuen Samsung Galaxy Flaggschiff?,neutral,0.07329290732741356,0.8698770403862
2026-02-11,QQQ,Samsung Galaxy S25 im Check: Wie viel Zukunft steckt im neuen Samsung Galaxy Flaggschiff?,neutral,0.07329290732741356,0.8698770403862
2026-02-11,SPY,Samsung Galaxy S25 im Check: Wie viel Zukunft steckt im neuen Samsung Galaxy Flaggschiff?,neutral,0.07329290732741356,0.8698770403862
2026-02-11,QQQ,Samsung Notes Gets a Quiet but Powerful Upgrade: Custom Fonts Are Finally Coming to Galaxy Devices,neutral,0.22619750816375017,0.7499333024024963
2026-02-11,GLD,Samsung Fires the First Shot of 2026: Galaxy S26 Unpacked Event Set for February as the AI Smartphone Wars Intensify,bullish,0.9220178928226233,0.9409239292144775
2026-02-11,QQQ,Samsung Fires the First Shot of 2026: Galaxy S26 Unpacked Event Set for February as the AI Smartphone Wars Intensify,bullish,0.9220178928226233,0.9409239292144775
2026-02-10,EWA,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.01864270120859146
2026-02-10,QQQ,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.01864270120859146
2026-02-10,^AXJO,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.01864270120859146
2026-02-10,EWA,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.06802340596914291
2026-02-10,GLD,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.06802340596914291
2026-02-10,QQQ,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.06802340596914291
2026-02-10,SPY,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.06802340596914291
2026-02-10,^AXJO,2026 Mitsubishi ASX Aspire review,neutral,0.0,0.06802340596914291
2026-02-10,EWA,2026 Mitsubishi ASX Aspire review,bearish,0.0,0.1377508044242859
2026-02-10,^AXJO,2026 Mitsubishi ASX Aspire review,bearish,0.0,0.1377508044242859
2026-02-10,EWA,Inflation Explained: Are Interest Rates Only Fix?,bearish,0.0,0.3730713501572609
2026-02-10,GLD,Inflation Explained: Are Interest Rates Only Fix?,bearish,0.0,0.3730713501572609
2026-02-10,QQQ,Inflation Explained: Are Interest Rates Only Fix?,bearish,0.0,0.3730713501572609
2026-02-10,SPY,Inflation Explained: Are Interest Rates Only Fix?,bearish,0.0,0.3730713501572609
2026-02-10,^AXJO,Inflation Explained: Are Interest Rates Only Fix?,bearish,0.0,0.3730713501572609
2026-02-10,EWA,"What exactly is inflation, and are interest rates the only option for dealing with it?",bearish,0.0,0.44003231450915337
2026-02-10,QQQ,"What exactly is inflation, and are interest rates the only option for dealing with it?",bearish,0.0,0.44003231450915337
2026-02-10,SPY,"What exactly is inflation, and are interest rates the only option for dealing with it?",bearish,0.0,0.44003231450915337
2026-02-10,^AXJO,"What exactly is inflation, and are interest rates the only option for dealing with it?",bearish,0.0,0.44003231450915337
2026-02-10,QQQ,Olayemi Cardoso: The 'Star Boy' In Tinubu's Economic Management Team,bullish,0.0,0.13213478028774261
2026-02-10,QQQ,Agenda do dia: IPCA e fala de Haddad são destaque,bullish,0.0,0.12030552886426449
2026-02-10,SPY,Agenda do dia: IPCA e fala de Haddad são destaque,bullish,0.0,0.12030552886426449
